id,Predicción
206869,Fumador
206870,Fumador
206871,No Fumador
206872,No Fumador
206873,No Fumador
206874,Fumador
206875,No Fumador
206876,Fumador
206877,No Fumador
206878,Fumador
206879,No Fumador
206880,Fumador
206881,Fumador
206882,No Fumador
206883,Fumador
206884,Fumador
206885,Fumador
206886,No Fumador
206887,Fumador
206888,No Fumador
206889,Fumador
206890,Fumador
206891,Fumador
206892,No Fumador
206893,No Fumador
206894,Fumador
206895,No Fumador
206896,No Fumador
206897,No Fumador
206898,No Fumador
206899,Fumador
206900,Fumador
206901,No Fumador
206902,Fumador
206903,No Fumador
206904,Fumador
206905,No Fumador
206906,No Fumador
206907,No Fumador
206908,Fumador
206909,No Fumador
206910,No Fumador
206911,Fumador
206912,No Fumador
206913,No Fumador
206914,Fumador
206915,Fumador
206916,No Fumador
206917,No Fumador
206918,No Fumador
206919,Fumador
206920,No Fumador
206921,Fumador
206922,No Fumador
206923,No Fumador
206924,No Fumador
206925,Fumador
206926,Fumador
206927,Fumador
206928,Fumador
206929,No Fumador
206930,No Fumador
206931,No Fumador
206932,Fumador
206933,No Fumador
206934,Fumador
206935,No Fumador
206936,Fumador
206937,No Fumador
206938,No Fumador
206939,Fumador
206940,Fumador
206941,Fumador
206942,No Fumador
206943,No Fumador
206944,No Fumador
206945,No Fumador
206946,No Fumador
206947,Fumador
206948,No Fumador
206949,No Fumador
206950,No Fumador
206951,Fumador
206952,No Fumador
206953,No Fumador
206954,Fumador
206955,Fumador
206956,No Fumador
206957,Fumador
206958,No Fumador
206959,No Fumador
206960,No Fumador
206961,Fumador
206962,No Fumador
206963,No Fumador
206964,Fumador
206965,Fumador
206966,No Fumador
206967,No Fumador
206968,No Fumador
206969,No Fumador
206970,No Fumador
206971,Fumador
206972,Fumador
206973,Fumador
206974,Fumador
206975,Fumador
206976,No Fumador
206977,No Fumador
206978,No Fumador
206979,No Fumador
206980,No Fumador
206981,No Fumador
206982,No Fumador
206983,No Fumador
206984,Fumador
206985,No Fumador
206986,No Fumador
206987,Fumador
206988,No Fumador
206989,No Fumador
206990,No Fumador
206991,No Fumador
206992,No Fumador
206993,No Fumador
206994,No Fumador
206995,No Fumador
206996,Fumador
206997,Fumador
206998,Fumador
206999,Fumador
207000,No Fumador
207001,Fumador
207002,No Fumador
207003,No Fumador
207004,No Fumador
207005,No Fumador
207006,No Fumador
207007,No Fumador
207008,No Fumador
207009,Fumador
207010,No Fumador
207011,Fumador
207012,Fumador
207013,No Fumador
207014,No Fumador
207015,Fumador
207016,No Fumador
207017,No Fumador
207018,No Fumador
207019,No Fumador
207020,Fumador
207021,Fumador
207022,No Fumador
207023,No Fumador
207024,No Fumador
207025,No Fumador
207026,Fumador
207027,No Fumador
207028,No Fumador
207029,No Fumador
207030,No Fumador
207031,No Fumador
207032,No Fumador
207033,No Fumador
207034,Fumador
207035,Fumador
207036,Fumador
207037,No Fumador
207038,Fumador
207039,No Fumador
207040,Fumador
207041,No Fumador
207042,No Fumador
207043,Fumador
207044,No Fumador
207045,No Fumador
207046,No Fumador
207047,Fumador
207048,No Fumador
207049,No Fumador
207050,Fumador
207051,Fumador
207052,Fumador
207053,No Fumador
207054,No Fumador
207055,No Fumador
207056,Fumador
207057,No Fumador
207058,Fumador
207059,Fumador
207060,No Fumador
207061,No Fumador
207062,No Fumador
207063,Fumador
207064,No Fumador
207065,No Fumador
207066,No Fumador
207067,No Fumador
207068,No Fumador
207069,No Fumador
207070,No Fumador
207071,Fumador
207072,No Fumador
207073,No Fumador
207074,Fumador
207075,Fumador
207076,No Fumador
207077,No Fumador
207078,Fumador
207079,Fumador
207080,Fumador
207081,No Fumador
207082,Fumador
207083,No Fumador
207084,No Fumador
207085,Fumador
207086,Fumador
207087,No Fumador
207088,No Fumador
207089,Fumador
207090,No Fumador
207091,No Fumador
207092,No Fumador
207093,No Fumador
207094,Fumador
207095,No Fumador
207096,No Fumador
207097,No Fumador
207098,Fumador
207099,No Fumador
207100,No Fumador
207101,No Fumador
207102,No Fumador
207103,Fumador
207104,No Fumador
207105,No Fumador
207106,No Fumador
207107,No Fumador
207108,No Fumador
207109,Fumador
207110,Fumador
207111,Fumador
207112,Fumador
207113,Fumador
207114,Fumador
207115,No Fumador
207116,Fumador
207117,No Fumador
207118,No Fumador
207119,Fumador
207120,No Fumador
207121,No Fumador
207122,No Fumador
207123,Fumador
207124,No Fumador
207125,No Fumador
207126,Fumador
207127,Fumador
207128,Fumador
207129,No Fumador
207130,Fumador
207131,No Fumador
207132,Fumador
207133,Fumador
207134,No Fumador
207135,No Fumador
207136,No Fumador
207137,No Fumador
207138,No Fumador
207139,No Fumador
207140,No Fumador
207141,Fumador
207142,No Fumador
207143,Fumador
207144,No Fumador
207145,Fumador
207146,Fumador
207147,Fumador
207148,No Fumador
207149,Fumador
207150,Fumador
207151,No Fumador
207152,No Fumador
207153,No Fumador
207154,No Fumador
207155,No Fumador
207156,Fumador
207157,No Fumador
207158,No Fumador
207159,No Fumador
207160,Fumador
207161,No Fumador
207162,No Fumador
207163,Fumador
207164,Fumador
207165,No Fumador
207166,No Fumador
207167,Fumador
207168,Fumador
207169,No Fumador
207170,No Fumador
207171,No Fumador
207172,No Fumador
207173,Fumador
207174,No Fumador
207175,No Fumador
207176,No Fumador
207177,No Fumador
207178,Fumador
207179,No Fumador
207180,Fumador
207181,Fumador
207182,No Fumador
207183,Fumador
207184,Fumador
207185,Fumador
207186,Fumador
207187,Fumador
207188,No Fumador
207189,Fumador
207190,No Fumador
207191,No Fumador
207192,Fumador
207193,No Fumador
207194,No Fumador
207195,No Fumador
207196,Fumador
207197,No Fumador
207198,No Fumador
207199,Fumador
207200,Fumador
207201,No Fumador
207202,No Fumador
207203,Fumador
207204,Fumador
207205,No Fumador
207206,No Fumador
207207,No Fumador
207208,Fumador
207209,No Fumador
207210,No Fumador
207211,No Fumador
207212,Fumador
207213,Fumador
207214,Fumador
207215,No Fumador
207216,No Fumador
207217,No Fumador
207218,No Fumador
207219,Fumador
207220,No Fumador
207221,No Fumador
207222,No Fumador
207223,Fumador
207224,No Fumador
207225,No Fumador
207226,No Fumador
207227,Fumador
207228,No Fumador
207229,Fumador
207230,Fumador
207231,No Fumador
207232,No Fumador
207233,Fumador
207234,No Fumador
207235,Fumador
207236,Fumador
207237,No Fumador
207238,No Fumador
207239,Fumador
207240,No Fumador
207241,Fumador
207242,Fumador
207243,No Fumador
207244,No Fumador
207245,No Fumador
207246,Fumador
207247,Fumador
207248,No Fumador
207249,No Fumador
207250,No Fumador
207251,No Fumador
207252,No Fumador
207253,Fumador
207254,Fumador
207255,No Fumador
207256,No Fumador
207257,Fumador
207258,No Fumador
207259,Fumador
207260,No Fumador
207261,Fumador
207262,Fumador
207263,No Fumador
207264,Fumador
207265,No Fumador
207266,No Fumador
207267,Fumador
207268,Fumador
207269,No Fumador
207270,No Fumador
207271,No Fumador
207272,No Fumador
207273,Fumador
207274,No Fumador
207275,No Fumador
207276,No Fumador
207277,Fumador
207278,No Fumador
207279,Fumador
207280,No Fumador
207281,Fumador
207282,No Fumador
207283,No Fumador
207284,No Fumador
207285,No Fumador
207286,No Fumador
207287,No Fumador
207288,No Fumador
207289,No Fumador
207290,Fumador
207291,Fumador
207292,No Fumador
207293,No Fumador
207294,Fumador
207295,Fumador
207296,No Fumador
207297,Fumador
207298,Fumador
207299,Fumador
207300,No Fumador
207301,No Fumador
207302,Fumador
207303,Fumador
207304,No Fumador
207305,No Fumador
207306,No Fumador
207307,No Fumador
207308,No Fumador
207309,Fumador
207310,No Fumador
207311,No Fumador
207312,No Fumador
207313,Fumador
207314,Fumador
207315,No Fumador
207316,Fumador
207317,No Fumador
207318,Fumador
207319,Fumador
207320,No Fumador
207321,No Fumador
207322,No Fumador
207323,Fumador
207324,No Fumador
207325,No Fumador
207326,Fumador
207327,Fumador
207328,Fumador
207329,No Fumador
207330,Fumador
207331,No Fumador
207332,No Fumador
207333,No Fumador
207334,No Fumador
207335,Fumador
207336,No Fumador
207337,No Fumador
207338,Fumador
207339,Fumador
207340,Fumador
207341,Fumador
207342,No Fumador
207343,Fumador
207344,Fumador
207345,Fumador
207346,No Fumador
207347,No Fumador
207348,No Fumador
207349,Fumador
207350,Fumador
207351,No Fumador
207352,No Fumador
207353,Fumador
207354,No Fumador
207355,No Fumador
207356,No Fumador
207357,No Fumador
207358,Fumador
207359,Fumador
207360,Fumador
207361,No Fumador
207362,No Fumador
207363,No Fumador
207364,Fumador
207365,Fumador
207366,Fumador
207367,No Fumador
207368,No Fumador
207369,No Fumador
207370,No Fumador
207371,Fumador
207372,Fumador
207373,No Fumador
207374,No Fumador
207375,No Fumador
207376,No Fumador
207377,Fumador
207378,Fumador
207379,Fumador
207380,Fumador
207381,No Fumador
207382,No Fumador
207383,No Fumador
207384,Fumador
207385,No Fumador
207386,No Fumador
207387,No Fumador
207388,Fumador
207389,Fumador
207390,No Fumador
207391,No Fumador
207392,No Fumador
207393,No Fumador
207394,No Fumador
207395,Fumador
207396,No Fumador
207397,No Fumador
207398,No Fumador
207399,Fumador
207400,No Fumador
207401,No Fumador
207402,Fumador
207403,Fumador
207404,No Fumador
207405,No Fumador
207406,No Fumador
207407,Fumador
207408,No Fumador
207409,Fumador
207410,No Fumador
207411,Fumador
207412,No Fumador
207413,No Fumador
207414,No Fumador
207415,No Fumador
207416,No Fumador
207417,No Fumador
207418,Fumador
207419,Fumador
207420,Fumador
207421,No Fumador
207422,No Fumador
207423,Fumador
207424,No Fumador
207425,Fumador
207426,Fumador
207427,No Fumador
207428,Fumador
207429,Fumador
207430,Fumador
207431,Fumador
207432,No Fumador
207433,No Fumador
207434,Fumador
207435,No Fumador
207436,No Fumador
207437,No Fumador
207438,No Fumador
207439,Fumador
207440,Fumador
207441,Fumador
207442,Fumador
207443,No Fumador
207444,Fumador
207445,No Fumador
207446,No Fumador
207447,No Fumador
207448,Fumador
207449,No Fumador
207450,Fumador
207451,No Fumador
207452,Fumador
207453,Fumador
207454,No Fumador
207455,Fumador
207456,Fumador
207457,No Fumador
207458,Fumador
207459,Fumador
207460,No Fumador
207461,No Fumador
207462,No Fumador
207463,No Fumador
207464,No Fumador
207465,No Fumador
207466,No Fumador
207467,No Fumador
207468,No Fumador
207469,No Fumador
207470,No Fumador
207471,Fumador
207472,Fumador
207473,Fumador
207474,No Fumador
207475,No Fumador
207476,Fumador
207477,No Fumador
207478,Fumador
207479,Fumador
207480,No Fumador
207481,Fumador
207482,No Fumador
207483,Fumador
207484,No Fumador
207485,No Fumador
207486,Fumador
207487,Fumador
207488,Fumador
207489,No Fumador
207490,Fumador
207491,Fumador
207492,Fumador
207493,No Fumador
207494,No Fumador
207495,No Fumador
207496,No Fumador
207497,No Fumador
207498,No Fumador
207499,No Fumador
207500,Fumador
207501,No Fumador
207502,No Fumador
207503,No Fumador
207504,Fumador
207505,No Fumador
207506,No Fumador
207507,No Fumador
207508,Fumador
207509,No Fumador
207510,No Fumador
207511,Fumador
207512,Fumador
207513,No Fumador
207514,Fumador
207515,No Fumador
207516,No Fumador
207517,No Fumador
207518,No Fumador
207519,No Fumador
207520,Fumador
207521,Fumador
207522,Fumador
207523,No Fumador
207524,Fumador
207525,No Fumador
207526,No Fumador
207527,No Fumador
207528,Fumador
207529,No Fumador
207530,No Fumador
207531,Fumador
207532,No Fumador
207533,Fumador
207534,No Fumador
207535,No Fumador
207536,No Fumador
207537,No Fumador
207538,No Fumador
207539,No Fumador
207540,Fumador
207541,Fumador
207542,No Fumador
207543,No Fumador
207544,No Fumador
207545,No Fumador
207546,Fumador
207547,No Fumador
207548,Fumador
207549,Fumador
207550,Fumador
207551,Fumador
207552,No Fumador
207553,Fumador
207554,No Fumador
207555,No Fumador
207556,No Fumador
207557,No Fumador
207558,Fumador
207559,Fumador
207560,No Fumador
207561,No Fumador
207562,No Fumador
207563,No Fumador
207564,No Fumador
207565,No Fumador
207566,Fumador
207567,No Fumador
207568,Fumador
207569,No Fumador
207570,Fumador
207571,No Fumador
207572,Fumador
207573,Fumador
207574,No Fumador
207575,Fumador
207576,Fumador
207577,No Fumador
207578,No Fumador
207579,No Fumador
207580,No Fumador
207581,No Fumador
207582,Fumador
207583,Fumador
207584,No Fumador
207585,No Fumador
207586,No Fumador
207587,Fumador
207588,No Fumador
207589,No Fumador
207590,No Fumador
207591,No Fumador
207592,No Fumador
207593,Fumador
207594,No Fumador
207595,Fumador
207596,No Fumador
207597,No Fumador
207598,Fumador
207599,Fumador
207600,No Fumador
207601,Fumador
207602,Fumador
207603,Fumador
207604,No Fumador
207605,No Fumador
207606,No Fumador
207607,No Fumador
207608,No Fumador
207609,Fumador
207610,Fumador
207611,Fumador
207612,Fumador
207613,Fumador
207614,No Fumador
207615,No Fumador
207616,Fumador
207617,No Fumador
207618,No Fumador
207619,Fumador
207620,Fumador
207621,No Fumador
207622,Fumador
207623,Fumador
207624,Fumador
207625,Fumador
207626,No Fumador
207627,No Fumador
207628,No Fumador
207629,No Fumador
207630,No Fumador
207631,No Fumador
207632,No Fumador
207633,Fumador
207634,Fumador
207635,No Fumador
207636,No Fumador
207637,Fumador
207638,No Fumador
207639,Fumador
207640,Fumador
207641,Fumador
207642,No Fumador
207643,Fumador
207644,No Fumador
207645,No Fumador
207646,No Fumador
207647,Fumador
207648,Fumador
207649,Fumador
207650,No Fumador
207651,No Fumador
207652,No Fumador
207653,Fumador
207654,No Fumador
207655,No Fumador
207656,No Fumador
207657,Fumador
207658,No Fumador
207659,Fumador
207660,No Fumador
207661,No Fumador
207662,No Fumador
207663,No Fumador
207664,Fumador
207665,No Fumador
207666,No Fumador
207667,No Fumador
207668,No Fumador
207669,No Fumador
207670,Fumador
207671,No Fumador
207672,Fumador
207673,No Fumador
207674,No Fumador
207675,Fumador
207676,No Fumador
207677,No Fumador
207678,No Fumador
207679,No Fumador
207680,Fumador
207681,No Fumador
207682,No Fumador
207683,Fumador
207684,No Fumador
207685,Fumador
207686,No Fumador
207687,Fumador
207688,Fumador
207689,Fumador
207690,Fumador
207691,Fumador
207692,No Fumador
207693,Fumador
207694,No Fumador
207695,No Fumador
207696,No Fumador
207697,No Fumador
207698,Fumador
207699,No Fumador
207700,Fumador
207701,Fumador
207702,Fumador
207703,Fumador
207704,No Fumador
207705,Fumador
207706,No Fumador
207707,No Fumador
207708,Fumador
207709,Fumador
207710,Fumador
207711,No Fumador
207712,Fumador
207713,No Fumador
207714,No Fumador
207715,No Fumador
207716,No Fumador
207717,No Fumador
207718,Fumador
207719,No Fumador
207720,Fumador
207721,No Fumador
207722,Fumador
207723,No Fumador
207724,No Fumador
207725,No Fumador
207726,No Fumador
207727,No Fumador
207728,No Fumador
207729,No Fumador
207730,Fumador
207731,Fumador
207732,Fumador
207733,No Fumador
207734,No Fumador
207735,No Fumador
207736,No Fumador
207737,No Fumador
207738,No Fumador
207739,No Fumador
207740,No Fumador
207741,No Fumador
207742,No Fumador
207743,No Fumador
207744,No Fumador
207745,No Fumador
207746,No Fumador
207747,No Fumador
207748,No Fumador
207749,No Fumador
207750,Fumador
207751,No Fumador
207752,No Fumador
207753,No Fumador
207754,Fumador
207755,Fumador
207756,No Fumador
207757,No Fumador
207758,No Fumador
207759,No Fumador
207760,Fumador
207761,No Fumador
207762,Fumador
207763,No Fumador
207764,Fumador
207765,No Fumador
207766,Fumador
207767,No Fumador
207768,Fumador
207769,No Fumador
207770,No Fumador
207771,No Fumador
207772,No Fumador
207773,No Fumador
207774,No Fumador
207775,No Fumador
207776,Fumador
207777,Fumador
207778,No Fumador
207779,Fumador
207780,No Fumador
207781,Fumador
207782,No Fumador
207783,Fumador
207784,Fumador
207785,No Fumador
207786,Fumador
207787,No Fumador
207788,No Fumador
207789,No Fumador
207790,No Fumador
207791,No Fumador
207792,Fumador
207793,No Fumador
207794,No Fumador
207795,No Fumador
207796,No Fumador
207797,No Fumador
207798,Fumador
207799,No Fumador
207800,No Fumador
207801,No Fumador
207802,Fumador
207803,Fumador
207804,Fumador
207805,No Fumador
207806,No Fumador
207807,No Fumador
207808,Fumador
207809,No Fumador
207810,No Fumador
207811,No Fumador
207812,No Fumador
207813,Fumador
207814,No Fumador
207815,No Fumador
207816,Fumador
207817,No Fumador
207818,Fumador
207819,Fumador
207820,No Fumador
207821,Fumador
207822,No Fumador
207823,Fumador
207824,No Fumador
207825,Fumador
207826,Fumador
207827,No Fumador
207828,Fumador
207829,Fumador
207830,No Fumador
207831,Fumador
207832,Fumador
207833,No Fumador
207834,No Fumador
207835,Fumador
207836,No Fumador
207837,Fumador
207838,No Fumador
207839,Fumador
207840,Fumador
207841,No Fumador
207842,No Fumador
207843,No Fumador
207844,No Fumador
207845,No Fumador
207846,No Fumador
207847,No Fumador
207848,Fumador
207849,Fumador
207850,No Fumador
207851,Fumador
207852,Fumador
207853,No Fumador
207854,No Fumador
207855,No Fumador
207856,No Fumador
207857,No Fumador
207858,No Fumador
207859,Fumador
207860,No Fumador
207861,No Fumador
207862,Fumador
207863,Fumador
207864,No Fumador
207865,Fumador
207866,No Fumador
207867,No Fumador
207868,Fumador
207869,No Fumador
207870,No Fumador
207871,No Fumador
207872,No Fumador
207873,Fumador
207874,No Fumador
207875,Fumador
207876,No Fumador
207877,No Fumador
207878,No Fumador
207879,No Fumador
207880,Fumador
207881,No Fumador
207882,No Fumador
207883,Fumador
207884,No Fumador
207885,No Fumador
207886,No Fumador
207887,Fumador
207888,No Fumador
207889,No Fumador
207890,No Fumador
207891,Fumador
207892,Fumador
207893,No Fumador
207894,No Fumador
207895,Fumador
207896,No Fumador
207897,No Fumador
207898,No Fumador
207899,Fumador
207900,Fumador
207901,No Fumador
207902,No Fumador
207903,Fumador
207904,No Fumador
207905,Fumador
207906,No Fumador
207907,Fumador
207908,No Fumador
207909,No Fumador
207910,No Fumador
207911,Fumador
207912,No Fumador
207913,No Fumador
207914,No Fumador
207915,Fumador
207916,No Fumador
